INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGS,P1Q2BIO,P1Q2COS,P1Q2ENS,P1Q2ENG,P1Q2MAT,P1Q2MED,P1Q2PHS,P1Q2PSY,P1Q2SOS,P1Q2OS,P1Q4,P1Q5,P1Q6BX,P1Q6,P1Q10BX,P1Q10AGS,P1Q10BIO,P1Q10COS,P1Q10ENS,P1Q10ENG,P1Q10MAT,P1Q10MED,P1Q10PHS,P1Q10PSY,P1Q10SOS,P1Q10OS,P1Q12BX,P1Q12,P1Q13BX,P1Q13,P1Q14FED1,P1Q14FED2,P1Q14STA1,P1Q14STA2,P1Q14OS1,P1Q14OS2,P1Q14T1,P1Q14T2,P1Q15BX,P1Q15AGS,P1Q15BIO,P1Q15COS,P1Q15ENS,P1Q15ENG,P1Q15MAT,P1Q15MED,P1Q15PHS,P1Q15PSY,P1Q15SOS,P1Q15OS,P1Q17BX,P1Q17,P1Q18BX,P1Q18AGS1,P1Q18AGS2,P1Q18BIO1,P1Q18BIO2,P1Q18COS1,P1Q18COS2,P1Q18ENS1,P1Q18ENS2,P1Q18ENG1,P1Q18ENG2,P1Q18MAT1,P1Q18MAT2,P1Q18MED1,P1Q18MED2,P1Q18PHS1,P1Q18PHS2,P1Q18PSY1,P1Q18PSY2,P1Q18SOS1,P1Q18SOS2,P1Q18OS1,P1Q18OS2,P1Q20BX,P1Q20_1,P1Q20_2,P1Q21BX,P1Q21AGS1,P1Q21AGS2,P1Q21BIO1,P1Q21BIO2,P1Q21COS1,P1Q21COS2,P1Q21ENS1,P1Q21ENS2,P1Q21ENG1,P1Q21ENG2,P1Q21MAT1,P1Q21MAT2,P1Q21MED1,P1Q21MED2,P1Q21PHS1,P1Q21PHS2,P1Q21PSY1,P1Q21PSY2,P1Q21SOS1,P1Q21SOS2,P1Q21OS1,P1Q21OS2,P1Q23BX,P1Q23_1,P1Q23_2,P1Q24BX,P1Q24AGS1,P1Q24AGS2,P1Q24BIO1,P1Q24BIO2,P1Q24COS1,P1Q24COS2,P1Q24ENS1,P1Q24ENS2,P1Q24ENG1,P1Q24ENG2,P1Q24MAT1,P1Q24MAT2,P1Q24MED1,P1Q24MED2,P1Q24PHS1,P1Q24PHS2,P1Q24PSY1,P1Q24PSY2,P1Q24SOS1,P1Q24SOS2,P1Q24OS1,P1Q24OS2,P1Q26BX,P1Q26_1,P1Q26_2
2029,Tulane University,LA,1,2,1,0,1,1,3,,1,132784,0,0,,1,1,0,1,0,1,1,1,1,0,102561,0,719,18772,300,58383,22764,1647,0,50589,2000,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,10650000,0,0,1,0,9950000,S,0,S,700000,S,10650000,S,0,0,0,0,0,0,0,0,0,0,0,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37178000,67145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,University of Louisiana at Lafayette,LA,1,1,1,0,1,1,3,,2,55218,0,0,,1,1,1,1,2,1,0,0,0,9600,446412,22978,0,81798,5558,42517,122383,5576,4897,0,0,0,1,S,0,0,250000,0,0,0,0,0,0,0,0,0,1,S,0,4,0,1975176,0,0,250000,8739867,250000,10715043,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,216000,0,760560,0,3308832,0,0,0,3926304,0,244552,0,1700680,0,5776480,0,267680,0,254600,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2032,Xavier University of Louisiana,LA,1,2,1,1,1,1,3,,1,5585,0,0,,1,1,0,0,0,1,0,0,1,0,5763,1400,0,600,1100,15300,7563,500,0,0,800,0,1,S,M,M,M,M,M,M,M,M,M,M,M,M,1,S,0,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,1,S,S
2036,Bates College,ME,3,2,1,0,1,1,1,,1,1006,0,0,,1,1,1,1,0,1,0,0,1,0,10823,0,4212,0,280,1656,9353,336,1176,556,280,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2038,Bowdoin College,ME,3,2,1,0,1,1,1,,1,2073,0,0,,1,1,1,0,0,1,0,0,0,4008,12871,978,4152,0,1541,0,14028,6834,7508,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2053,University of Maine,ME,1,1,1,0,1,1,1,,1,81216,0,0,,1,1,0,1,1,1,1,0,0,217399,67184,5145,28732,209463,189,0,33334,14863,710,0,0,13691,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,570238,S,0,S,570238,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2062,Bowie State University,MD,3,1,1,1,0,0,3,,1,1883,0,0,,1,1,1,0,0,1,0,0,0,0,1104,3069,0,0,0,0,456,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2077,Johns Hopkins University,MD,1,2,1,0,0,0,3,,1,1375014,0,0,,1,1,1,1,1,1,1,1,0,0,53902,9832,18509,946429,15070,817791,100472,21205,10418,0,0,64856,0,541890,0,0,0,0,0,2556000,0,13740135,0,0,0,0,0,13740135,0,1,1550000,0,0,0,14746135,1937500,16296135,1937500,0,0,0,0,0,4644000,0,6000000,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,114610000,115336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,1000000,0,0,0,0,0,0,0,0,0,6000000,1000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,Morgan State University,MD,1,1,1,1,0,0,3,,1,8580,0,0,,1,1,1,1,0,1,0,0,0,2935,48582,3356,0,36780,2977,4026,35455,6651,41478,1197,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2103,University of Maryland College Park,MD,1,1,1,0,0,0,3,,1,325648,0,0,,1,1,1,1,1,1,1,0,0,331146,128640,30128,30423,215889,14765,11246,163265,25786,36064,0,0,3285,1,S,0,570690,319384,529234,0,4642199,0,0,1529028,0,0,0,1,S,0,1,0,0,4223522,66660000,3367013,3600000,7590535,70260000,0,0,0,1282004,0,0,0,0,3620000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,20200000,1800000,46800000,0,0,32250000,0,0,0,0,0,0,0,51950000,79500000,0,46800000,0,0,0,0,1,S,S,0,3200000,0,66950000,152600000,0,0,0,0,92150000,118100000,0,0,0,0,82605000,79200000,0,0,54850000,40500000,0,0,1,S,S
2104,University of Maryland Baltimore,MD,1,1,1,0,0,0,3,,1,317293,0,0,,1,1,0,1,1,1,1,1,1,0,183302,0,0,0,0,445983,0,0,13810,0,5000,25000,0,535013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12101417,64778637,0,0,0,0,0,0,0,0,10521209,90396170,0,0,0,0,0,0,0,0,0,22622625,155174807,0,0,0,57069000,0,0,0,0,0,0,0,0,0,60985500,0,0,0,0,0,0,0,0,0,0,112459500,0
2105,University of Maryland Baltimore County,MD,1,1,1,0,0,0,3,,1,49403,0,0,,1,1,1,1,1,1,1,0,0,0,40907,44189,0,29516,522,0,54213,15201,2815,0,0,4500,1,S,0,0,0,0,0,1654139,0,0,0,0,0,0,1,S,1,0,1354991,S,0,S,299148,S,1654139,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,1284000,0,0,0,0,0,0,0,1500000,0,0,0,6842000,0,1500000,0,3000000,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2115,Amherst College,MA,3,2,1,0,0,0,1,,1,2604,0,0,,1,1,0,0,0,1,0,0,0,0,14000,1400,2000,0,1600,0,20000,1700,6400,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,4110000,S,4110000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2128,Boston College,MA,1,2,1,0,0,0,1,,1,32158,0,0,,1,1,0,0,0,1,1,0,0,0,19187,0,6459,0,137,1156,48621,2984,9880,0,0,0,1,S,0,0,498000,0,0,0,0,0,2675000,0,0,0,1,S,1,0,0,S,0,S,3173000,S,3173000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2130,Boston University,MA,1,2,1,0,0,0,1,,1,240867,0,0,,1,1,1,1,1,1,1,1,1,0,223583,7418,18929,70208,4894,208878,111672,13414,7261,0,19527,77332,0,291496,0,0,668490,0,0,2250560,0,7670415,3100000,1300000,0,0,0,7670415,1,0,0,S,0,S,14989465,S,14989465,S,0,0,350000,0,2500000,1000000,0,800000,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,175000000,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,1000000,0,1000000,0,19800000,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,60000000,0,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,Brandeis University,MA,1,2,1,0,0,0,1,,1,51498,0,0,,1,1,0,1,0,0,1,0,0,0,95743,3969,0,0,1045,0,33997,12692,6152,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,2000000,S,0,S,757100,S,2757100,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,1400000,31000,0,0,0,0,0,0,0,0,0,0,7000000,15000,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2139,Clark University,MA,1,2,1,0,0,0,1,,2,5638,0,0,,1,1,2,2,0,1,1,0,2,0,30000,10000,0,0,10000,0,30000,20000,5000,0,0,0,1,S,0,0,0,2000000,0,0,2000000,0,2000000,0,0,0,1,S,0,1,0,0,0,0,6000000,8667000,6000000,8667000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,500000,0,500000,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2155,Harvard University,MA,1,2,1,0,0,0,1,,1,454495,0,0,,1,1,1,1,1,1,1,1,0,0,1359884,17294,89852,109125,24732,166963,303392,60951,190460,27829,0,169441,0,981762,0,0,46898020,666944,3404852,13615223,0,562732,11574859,396623,3392866,0,0,25410083,0,2,0,0,0,0,80512119,426096566,80512119,426096566,0,0,65155995,5824541,1800000,5000000,0,3500000,21024550,1300000,2000000,0,0,54100536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,University of Massachusetts Lowell,MA,1,1,1,0,0,0,1,,1,22163,0,0,,1,1,1,1,1,1,0,0,0,0,12445,6508,10550,60264,0,38331,55371,1000,23507,0,0,15562,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2164,New England College of Optometry,MA,3,2,1,0,0,0,1,,1,2297,0,0,,1,1,0,1,1,0,0,0,1,0,3931,0,0,0,0,3667,0,0,0,0,1146,792,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2178,Massachusetts Institute of Technology,MA,1,2,1,0,0,0,1,,1,543448,0,0,,1,1,0,1,1,1,1,0,0,0,282601,188540,72737,798465,8466,65513,575706,0,10958,0,0,243735,1,S,0,0,2716000,0,1493000,25765288,0,0,1680000,0,600000,0,1,S,1,0,M,S,M,S,M,S,M,S,M,M,M,M,M,M,M,M,M,M,M,M,1,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S
2192,Mount Holyoke College,MA,2,2,1,0,0,0,1,,1,2877,0,0,,1,1,1,0,0,1,0,0,0,0,10096,653,4780,0,1030,0,11368,10737,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2199,Northeastern University,MA,1,2,1,0,0,0,1,,1,47283,0,0,,1,1,1,1,0,1,0,0,0,0,31007,5757,11713,59272,0,38440,51684,15287,0,0,0,0,1,S,0,0,1138000,0,0,748769,0,7046000,0,0,0,0,1,S,0,1,0,0,0,0,8932769,1778913,8932769,1778913,0,0,1500000,0,0,450000,0,2600000,750000,700000,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,2000000,1000000,0,0,0,0,500000,500000,0,0,2500000,1000000,1200000,1000000,0,0,0,0,0,0,1,S,S,0,0,0,0,12000000,0,0,0,0,0,4000000,0,0,0,20000000,0,4000000,0,0,0,0,0,0,1,S,S
2209,Smith College,MA,2,2,1,0,0,0,1,,1,2631,0,0,,1,1,1,2,0,1,0,0,0,0,16114,926,5255,3318,1099,0,12569,11151,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2210,University of Massachusetts Dartmouth,MA,1,1,1,0,0,0,1,,1,18074,0,0,,1,1,1,2,0,0,0,0,0,0,5462,189,26000,26955,0,518,11184,346,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,20000,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2219,Tufts University,MA,1,2,1,0,0,0,1,,1,126432,0,0,,1,1,1,1,0,1,0,1,1,0,17300,12250,0,49500,3500,254000,38600,9600,10900,34598,4500,0,0,210000,0,0,279500,556500,0,1366000,0,9099582,8194359,943933,0,1424700,0,7496305,1,0,1825000,S,0,S,20039574,S,21864574,S,0,0,0,0,0,618100,0,12022000,502500,0,0,0,0,10522000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700000,21450,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,1000000,0,5700000,0,1300500,0,0,0,0,0,0,0,0,4200000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,University of Massachusetts Amherst,MA,1,1,1,0,0,0,1,,1,120788,0,0,,1,1,1,1,0,1,1,0,2,146462,159396,49373,28448,123781,3081,14406,183718,49229,19602,0,0,0,1,S,0,0,5282913,0,0,0,0,0,2843362,0,0,0,1,S,0,1,0,0,0,0,8126275,320318,8126275,320318,0,0,0,0,0,0,0,1200000,0,0,0,0,1,S,0,0,0,4000000,12000,0,0,0,0,0,0,0,0,0,0,4000000,12000,0,0,0,0,0,0,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S
2222,University of Massachusetts Boston,MA,1,1,1,0,0,0,1,,1,15460,0,0,,1,1,1,1,0,1,0,0,0,0,36500,14500,6100,3200,3500,0,25000,4000,6500,0,0,0,1,S,0,0,0,0,1200000,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,1200000,S,1200000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,1900000,0,1900000,0,1900000,0,1900000,0,1900000,0,0,0,1900000,0,1900000,0,1900000,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2224,Wellesley College,MA,3,2,1,0,0,0,1,,1,5714,0,0,,1,1,1,0,0,1,0,0,0,0,2570,0,350,0,40,0,3330,80,225,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2229,Williams College,MA,2,2,1,0,0,0,1,,2,3130,0,0,,1,1,1,1,0,1,0,0,0,0,31566,8200,20258,0,9955,0,60333,12444,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2230,Woods Hole Oceanographic Institution,MA,1,2,1,0,0,0,1,,1,114087,0,0,,1,1,0,0,0,1,1,0,0,0,63078,0,95305,54117,0,0,40833,0,0,0,0,0,1,S,0,0,0,0,683409,2440573,0,0,354200,0,0,0,1,S,0,4,0,0,0,0,3478182,15219013,3478182,15219013,0,0,308000,0,323000,0,0,0,387200,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,2320,0,0,0,0,0,0,1,S,S,0,0,0,1388600,0,0,0,692820,0,202138,0,0,0,0,0,980500,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2233,Worcester Polytechnic Institute,MA,1,2,1,0,0,0,1,,1,14045,0,0,,1,1,1,1,1,1,1,0,0,0,13422,399,0,46514,0,0,16332,0,0,0,0,1900,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,8651858,0,0,5738217,0,0,2897925,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2241,Calvin College,MI,2,2,1,0,0,0,2,,1,1907,0,0,,1,1,1,0,0,0,0,0,0,0,5370,786,2164,16694,428,204,5940,2278,1623,0,0,0,1,S,0,0,0,0,0,299000,0,0,250000,0,0,0,1,S,1,0,0,S,0,S,549000,S,549000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2243,Central Michigan University,MI,1,1,1,0,0,0,2,,,5681,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,Eastern Michigan University,MI,1,1,1,0,0,0,2,,1,3266,0,0,,1,1,1,0,0,1,0,0,0,0,6695,0,1735,0,1485,0,4030,1265,1622,6130,0,0,1,S,0,0,377000,0,0,0,0,0,0,0,0,0,1,S,1,0,287000,S,0,S,90000,S,377000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2268,Grand Valley State University,MI,2,1,1,0,0,0,2,,1,4408,0,0,,1,1,1,1,1,1,0,0,0,0,3898,1500,16398,918,300,10005,26491,295,0,0,0,22946,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,2000000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2273,Hope College,MI,3,2,1,0,0,0,2,,1,2213,0,0,,1,1,1,1,0,1,0,0,0,0,21040,1747,7000,7453,2705,3680,19900,7520,0,24650,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
