YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2010,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q7Box,P1Q7AGR,P1Q7BIO,P1Q7COS,P1Q7ENG,P1Q7HLTH,P1Q7MATH,P1Q7PHY1,P1Q7PHY2,P1Q7PSY,P1Q7SOC,P1Q7OTH,P1Q8Box,P1Q8,P1Q9Box,P1Q9,P1Q10A1,P1Q10B1,P1Q10C1,P1Q10TOT1,P1Q10A2,P1Q10B2,P1Q10C2,P1Q10TOT2,P1Q11Box,P1Q11AGR,P1Q11BIO,P1Q11COS,P1Q11ENG,P1Q11HLTH,P1Q11MATH,P1Q11PHY1,P1Q11PHY2,P1Q11PSY,P1Q11SOC,P1Q11OTH,P1Q12Box,P1Q12,P1Q13Box,P1Q13AGR_1,P1Q13BIO_1,P1Q13COS_1,P1Q13ENG_1,P1Q13HLTH_1,P1Q13MATH_1,P1Q13PHY1_1,P1Q13PHY2_1,P1Q13PSY_1,P1Q13SOC_1,P1Q13OTH_1,P1Q13AGR_2,P1Q13BIO_2,P1Q13COS_2,P1Q13ENG_2,P1Q13HLTH_2,P1Q13MATH_2,P1Q13PHY1_2,P1Q13PHY2_2,P1Q13PSY_2,P1Q13SOC_2,P1Q13OTH_2,P1Q14Box,P1Q14A,P1Q14B,P1Q15Box,P1Q15AGR_1,P1Q15BIO_1,P1Q15COS_1,P1Q15ENG_1,P1Q15HLTH_1,P1Q15MATH_1,P1Q15PHY1_1,P1Q15PHY2_1,P1Q15PSY_1,P1Q15SOC_1,P1Q15OTH_1,P1Q15AGR_2,P1Q15BIO_2,P1Q15COS_2,P1Q15ENG_2,P1Q15HLTH_2,P1Q15MATH_2,P1Q15PHY1_2,P1Q15PHY2_2,P1Q15PSY_2,P1Q15SOC_2,P1Q15OTH_2,P1Q16Box,P1Q16A,P1Q16B,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q18Box,P1Q18A,P1Q18B
2011,1180,Michigan State University,Y,002290,1,MI,1,1,0,1,1,1,0,0,1,399358,1,1,1,1,1,1,1,1,1,1,1031881,1,456055,1,10246,1,201806,1,231612,1,11249,1,13518,1,252892,1,25242,1,39874,0,0,3574,1,216159,1,0,261250,0,4305000,604000,0,0,0,0,0,0,1,604000,1,5,0,0,5170250,5170250,7480000,696260,58800000,66976260,1,400000,2100000,0,1080000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,136300000,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,1,0,0,1,2262250,57404280,0,655770,3547940,0,0,2270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,135850000,0,69650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1181,Michigan Technological University,Y,002292,1,MI,1,1,0,0,0,0,0,0,1,60183,1,1,1,1,1,1,1,0,0,1,39410,1,19192,1,4190,1,225959,1,3023,1,1646,1,3694,1,32410,1,3077,1,5589,1,16712,0,0,S,1,0,0,0,445244,0,0,0,0,0,0,0,0,S,1,1,0,0,445244,445244,0,13679684,6598691,20278375,1,0,0,0,0,250000,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1182,Oakland University,Y,002307,1,MI,1,1,0,1,0,1,0,0,1,11796,1,1,1,1,2,1,0,0,0,0,0,1,12749,1,1869,1,13722,1,55,1,115,0,0,1,20137,1,1484,0,0,1,7337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1183,Wayne State University,Y,002329,1,MI,1,1,0,1,0,1,0,0,1,248753,1,1,1,1,1,1,1,1,1,0,0,1,171389,1,17988,1,98253,1,264502,1,5171,1,717,1,110592,1,14454,1,18934,0,0,8993,1,56333,1,0,678940,0,318500,1432473,0,0,1896080,0,0,0,1,678940,0,0,0,0,4325993,4325993,S,S,S,S,1,0,975000,0,0,0,0,0,2600000,0,0,0,1,725000,1,0,90414744,0,0,0,0,0,0,0,0,0,0,133518,0,0,0,0,0,0,0,0,0,1,90414744,133518,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,M,M
2011,1184,Western Michigan University,Y,002330,1,MI,1,1,0,0,0,0,0,0,1,14432,1,1,1,1,1,1,0,0,0,0,0,1,8672,1,2285,1,31467,1,701,1,2674,1,6058,1,26875,1,1065,1,3258,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,350000,350000,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1185,Carleton College,Y,002340,1,MN,3,2,0,0,0,0,0,0,1,2916,1,1,1,0,0,1,0,0,0,1,1148,1,20021,1,2716,0,0,0,0,1,7457,1,2301,1,7850,1,12177,1,6894,0,0,0,0,S,1,0,0,0,0,0,0,496000,0,0,978600,0,0,S,0,0,0,0,1474600,1474600,S,S,S,S,1,0,0,0,0,0,0,1000000,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1186,Macalester College,Y,002358,1,MN,3,2,0,0,0,0,0,0,1,3080,1,1,1,0,0,1,0,0,0,0,0,1,19481,1,4960,0,0,0,0,1,2735,1,19350,1,32562,1,11712,1,7383,1,2880,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1188,St. Cloud State University,Y,002377,1,MN,1,1,0,0,0,0,0,0,1,2326,1,1,1,1,0,1,0,0,0,1,11659,1,8272,1,3928,1,2926,1,853,1,4130,0,0,1,4669,1,4327,1,9308,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,5000000,0,10000000,3000000,0,0,0,0,0,0,0,25000,0,50000,15000,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1189,Alcorn State University,Y,002396,1,MS,2,1,1,0,0,0,1,1,3,10280,1,1,1,0,0,1,2,0,0,1,6893,1,6928,1,6613,1,8494,0,0,1,1610,0,0,1,6418,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,4000000,0,0,0,0,0,0,0,0,0,0,0,S,1,600000,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1190,Jackson State University,Y,002410,1,MS,1,1,1,0,0,0,1,1,3,38114,1,1,1,1,0,0,1,0,0,0,0,1,12255,1,1177,1,5909,0,0,1,9831,1,1792,1,15519,1,940,1,397,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1191,Mississippi State University,Y,002423,1,MS,1,1,0,0,0,0,1,1,3,223032,1,1,1,1,1,1,1,0,0,1,1071685,1,97246,1,11118,1,530426,1,215980,1,11662,1,26126,1,89675,1,22838,1,75159,0,0,0,0,S,1,1260000,1000000,0,0,0,0,0,0,0,0,0,0,S,1,3,0,2260000,0,2260000,250000,2100000,333658,2683658,1,1150000,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1194,University of Southern Mississippi,Y,002441,1,MS,1,1,0,0,0,0,1,1,3,41480,1,1,1,1,1,1,1,0,0,1,10000,1,19000,1,5500,1,5000,1,3000,1,4800,1,36000,1,58000,1,3000,1,8700,0,0,0,0,S,1,0,0,0,0,0,0,0,270000,0,0,0,0,S,1,1,0,0,270000,270000,0,0,2000000,2000000,1,0,250000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1197,"Lincoln University (Jefferson City, MO)",Y,002479,1,MO,2,1,1,0,0,0,0,0,1,8475,1,1,1,1,0,1,0,0,0,1,67467,1,3379,0,0,0,0,0,0,0,0,0,0,1,2110,0,0,0,0,0,0,0,0,S,1,0,312197,0,0,0,0,0,0,0,0,0,0,S,0,0,305982,6215,0,312197,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1200000,0,0,0,0,0,0,0,0,0,0,8560,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1198,Missouri State University,Y,002503,1,MO,1,1,0,0,0,0,0,0,1,7737,1,1,1,1,0,1,2,0,0,1,26951,1,22349,1,350,1,8800,1,5500,1,1200,1,2888,1,6436,1,7007,1,3862,0,0,0,0,S,1,0,0,0,0,0,0,0,1400000,0,0,0,0,S,1,2,0,0,1400000,1400000,0,0,7600000,7600000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,2500000,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1199,University of Missouri-Columbia,Y,002516,1,MO,1,1,0,1,0,1,0,0,1,133120,1,1,1,1,1,1,1,1,1,1,425115,1,188477,1,11492,1,128488,1,329833,1,5246,1,9650,1,59135,1,22305,1,29943,0,0,9600,1,113741,1,4819851,646564,0,684531,5957398,0,376029,1231678,0,0,0,1,4006264,0,0,2168053,0,11547998,13716051,S,S,S,S,1,0,0,0,23102726,0,0,0,37480473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1046982,0,16121363,12022419,0,40121200,11858317,0,0,6276750,552865,4152354,0,1,0,7901000,1,0,0,0,0,0,0,0,0,0,0,0,101808000,0,0,0,122520700,0,0,0,0,8522700,0,1,0,91660800
2011,1200,Missouri University of Science and Technology,Y,002517,1,MO,1,1,0,0,0,0,0,0,1,37259,1,1,1,1,1,1,2,0,2,0,0,1,8468,1,2661,1,157088,0,0,0,0,0,0,1,45350,0,0,0,0,1,5693,0,0,S,1,0,0,0,6451587,0,0,0,0,0,0,0,0,S,1,2,1829800,0,4621787,6451587,0,0,4215771,4215771,1,0,0,0,7612852,0,0,0,565073,0,0,0,0,S,1,0,0,0,4728864,0,0,0,0,0,0,0,0,0,0,13440,0,0,0,0,0,0,0,0,S,S,1,0,2477970,873120,7837656,0,0,0,6280680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,1651980,0,13132144,0,0,0,4187120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1201,University of Missouri-Kansas City,Y,002518,1,MO,1,1,0,1,0,1,0,0,1,24461,1,1,1,1,1,1,1,1,1,0,0,1,65096,1,23158,1,32109,1,374904,1,2919,1,12872,1,54624,1,17412,1,12669,1,19717,5264,1,130334,1,0,0,0,0,0,0,0,0,800000,400000,0,1,0,0,0,0,0,1200000,1200000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1200000,0,0,1300000,0,0,0,0,0,0,0,0,0,0,500000,0,0,250000,0,0,0,1,0,500000,1,0,0,0,0,91500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71400000,0
2011,1202,University of Missouri-St. Louis,Y,002519,1,MO,1,1,0,0,0,0,0,0,1,10050,1,1,1,1,0,1,1,0,0,0,0,1,61729,1,51968,0,0,1,43212,1,16680,0,0,1,63544,1,51812,1,183043,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,30000000,0,0,65000000,0,0,30000000,20000000,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1203,Washington University in St. Louis,Y,002520,1,MO,1,2,0,1,0,1,0,0,1,693749,1,1,1,1,1,1,1,1,0,0,0,1,387925,1,20,1,84419,1,650785,0,0,1,32790,1,62237,1,20030,1,19279,0,0,0,1,988892,1,0,15118847,0,532466,22347761,0,0,684448,0,0,0,1,37466608,1,1,0,0,38683522,38683522,0,0,2883722,2883722,1,0,34019000,0,1000000,26968000,0,450000,3460000,300000,0,0,1,59187000,1,0,56440000,0,0,0,0,0,0,0,0,0,0,47482,0,0,0,0,0,0,0,0,0,1,56440000,47482,1,0,14300000,0,1200000,500000,11500000,0,18900000,0,6300000,0,0,0,0,0,0,0,0,0,0,0,0,1,500000,0,1,0,0,0,130000000,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1204,Montana Tech of the University of Montana,Y,002531,1,MT,2,1,0,0,0,0,1,1,4,7424,1,1,1,0,0,1,1,0,0,0,0,1,5900,0,0,1,14537,0,0,0,0,1,900,1,4376,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1205,Montana State University Bozeman,Y,002532,1,MT,1,1,0,0,0,0,1,1,4,124227,1,1,0,1,1,1,1,0,0,1,153000,1,19000,1,2000,1,49000,1,500,1,500,1,6500,1,59000,0,0,1,3700,0,0,0,0,S,1,2292136,16196564,0,0,0,0,0,0,0,0,0,0,S,0,0,16711727,0,1776973,18488700,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,24000000,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1206,"University of Montana-Missoula, The",Y,002536,1,MT,1,1,0,0,0,0,1,1,4,62814,1,1,1,1,0,1,0,0,0,1,63443,1,98447,1,1657,0,0,1,74695,1,2736,1,16678,1,30066,1,2466,1,6399,1,12563,0,0,S,1,0,263048,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,263048,263048,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,1500000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1207,Creighton University,Y,002542,1,NE,1,2,0,1,0,1,1,1,1,27700,1,1,1,1,1,1,1,1,1,0,0,1,71559,1,9078,0,0,1,360014,1,9078,1,1939,1,6996,1,15857,1,6985,0,0,28377,1,194000,1,0,0,0,0,0,0,0,1106500,0,0,0,1,0,0,0,1106500,0,0,1106500,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21079850,0,0,32960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1208,University of Nebraska at Omaha,Y,002554,1,NE,1,1,0,0,0,0,1,1,1,6783,1,1,1,1,0,1,0,0,0,0,0,1,15021,1,7074,1,10919,0,0,0,0,1,2906,1,2348,1,7224,1,1546,1,4392,0,0,S,1,0,0,0,0,0,0,692000,0,0,0,0,0,S,0,0,0,673100,18900,692000,S,S,S,S,1,0,0,0,3850000,0,0,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,0,23000,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1209,University of Nebraska-Lincoln,Y,002565,1,NE,1,1,0,0,0,0,1,1,1,180544,1,1,1,1,1,1,1,0,1,1,1262410,1,295380,1,16918,1,206828,1,150402,1,7368,1,99299,1,134671,1,30656,1,19644,0,0,7840,0,S,1,7292117,2729000,0,935714,677765,0,0,912600,0,0,0,0,S,1,3,0,2209200,10337996,12547196,5252944,0,8097386,13350330,1,4300000,0,0,1025630,0,0,0,4919598,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,4586674,0,0,20689306,0,0,0,26610835,29140618,274655,88812186,0,274655,0,4206137,2613771,14019580,0,0,S,S,1,45000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1210,"University of Nevada, Reno",Y,002568,1,NV,1,1,0,1,0,1,1,1,4,94420,1,1,0,1,0,1,1,1,1,1,134836,1,140804,1,4419,1,108322,1,153864,0,0,1,59287,1,162128,1,26836,1,28496,1,12700,20000,1,70000,1,0,0,0,0,0,0,0,1326366,0,0,0,1,128671,0,0,0,1326366,0,1326366,S,S,S,S,1,409681,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12545735,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1211,"University of Nevada, Las Vegas",Y,002569,1,NV,1,1,0,0,0,0,1,1,4,42202,1,1,1,1,0,2,1,0,0,1,3744,1,44073,1,2308,1,43026,1,17639,1,225,1,16360,1,34845,1,9129,1,8759,1,12869,0,0,S,1,400000,300000,360000,250000,0,0,0,2201000,700000,250000,0,0,S,1,2,0,2000000,2461000,4461000,0,660000,250000,910000,1,400000,300000,350000,250000,400000,0,0,1225000,400000,250000,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1212,Dartmouth College,Y,002573,1,NH,1,2,0,1,0,1,1,1,2,193608,1,1,1,1,1,1,1,1,1,0,0,1,224308,1,19195,1,27000,1,90751,1,15639,1,25573,1,70987,1,31588,1,53324,0,0,1800,1,258314,1,0,1207418,0,0,410000,0,0,0,0,0,0,1,1617418,0,0,0,0,1617418,1617418,S,S,S,S,1,0,2200000,0,0,0,0,0,0,0,0,0,1,2200000,1,0,9300000,0,0,0,0,0,0,0,0,0,0,7650,0,0,0,0,0,0,0,0,0,1,9300000,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1213,University of New Hampshire,Y,002589,1,NH,1,1,0,0,0,0,1,1,2,103801,1,1,1,0,0,1,0,0,0,1,27846,1,40841,1,2255,1,71205,1,51000,1,780,1,21041,1,14445,1,51181,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,11189500,0,0,0,0,S,0,0,0,10176850,1012650,11189500,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1214,University of Medicine and Dentistry of New Jersey,Y,002620,1,NJ,1,1,0,1,1,1,0,0,2,230235,1,1,0,1,0,1,1,1,1,0,0,1,763310,0,0,0,0,1,25015,0,0,0,0,0,0,0,0,0,0,0,0,36770,1,641860,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,1,0,15000000,0,0,0,0,0,0,0,0,0,1,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1215,New Jersey Institute of Technology,Y,002621,1,NJ,1,1,0,0,0,0,0,0,2,81240,1,1,1,1,0,1,0,0,0,0,0,1,12593,1,7549,1,59030,0,0,1,650,1,1688,1,24507,0,0,1,235,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1216,Princeton University,Y,002627,1,NJ,1,2,0,0,0,0,0,0,2,231862,1,1,1,1,0,1,1,0,0,0,0,1,139511,1,15340,1,140415,0,0,1,10516,1,35616,1,155138,1,25670,1,31484,0,0,0,0,S,1,0,2800000,275000,6210000,0,700000,5275000,51720000,540000,0,0,0,S,1,2,0,0,67520000,67520000,0,0,151022300,151022300,1,0,6585000,16920000,0,0,0,0,0,0,126000000,0,0,S,1,0,0,0,173587000,0,0,0,0,0,0,0,0,0,0,69045,0,0,0,0,0,0,0,0,S,S,1,0,0,0,2470000,0,650000,0,6300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1217,Seton Hall University,Y,002632,1,NJ,1,2,0,0,0,0,0,0,2,3030,1,1,1,1,0,1,0,0,0,0,0,1,10566,1,452,0,0,0,0,1,276,0,0,1,16581,1,4920,1,1920,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
