INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q01A,P1Q01B,P1Q01C,P1Q01D,P1Q01E,P1Q01F,P1Q01G,P1Q01H,P1Q02A1,P1Q02A2,P1Q02A3,P1Q02A4,P1Q02A5,P1Q02ABX,P1Q02B1,P1Q02B2,P1Q02B3,P1Q02B4,P1Q02B5,P1Q02BBX,P1Q02C1,P1Q02C2,P1Q02C3,P1Q02C4,P1Q02C5,P1Q02CBX,P1Q02D1,P1Q02D2,P1Q02D3,P1Q02D4,P1Q02D5,P1Q02DBX,P1Q02E1,P1Q02E2,P1Q02E3,P1Q02E4,P1Q02E5,P1Q02EBX,P1Q02F1,P1Q02F2,P1Q02F3,P1Q02F4,P1Q02F5,P1Q02FBX,P1Q02G1,P1Q02G2,P1Q02G3,P1Q02G4,P1Q02G5,P1Q02GBX,P1Q02H1,P1Q02H2,P1Q02H3,P1Q02H4,P1Q02H5,P1Q02HBX,P1Q02I1,P1Q02I2,P1Q02I3,P1Q02I4,P1Q02I5,P1Q02IBX,P1Q02J1,P1Q02J2,P1Q02J3,P1Q02J4,P1Q02J5,P1Q02JBX,P1Q02K1,P1Q02K2,P1Q02K3,P1Q02K4,P1Q02K5,P1Q02KBX,P1Q03BX,P1Q03,P1Q04,P1Q07BX,P1Q07A1,P1Q07B1,P1Q07C1,P1Q07D1,P1Q07E1,P1Q07F1,P1Q07G1,P1Q07H1,P1Q07I1,P1Q07J1,P1Q07K1,P1Q08BX,P1Q08,P1Q09BX,P1Q09,P1Q10A1,P1Q10A2,P1Q10B1,P1Q10B2,P1Q10C1,P1Q10C2,P1Q10T1,P1Q10T2,P1Q12BX,P1Q12A1,P1Q12B1,P1Q12C1,P1Q12D1,P1Q12E1,P1Q12F1,P1Q12G1,P1Q12H1,P1Q12I1,P1Q12J1,P1Q12K1,P1Q13BX,P1Q13,P1Q14BX,P1Q14A1,P1Q14A2,P1Q14B1,P1Q14B2,P1Q14C1,P1Q14C2,P1Q14D1,P1Q14D2,P1Q14E1,P1Q14E2,P1Q14F1,P1Q14F2,P1Q14G1,P1Q14G2,P1Q14H1,P1Q14H2,P1Q14I1,P1Q14I2,P1Q14J1,P1Q14J2,P1Q14K1,P1Q14K2,P1Q15BX,P1Q15A1,P1Q15A2,P1Q16BX,P1Q16A1,P1Q16A2,P1Q16B1,P1Q16B2,P1Q16C1,P1Q16C2,P1Q16D1,P1Q16D2,P1Q16E1,P1Q16E2,P1Q16F1,P1Q16F2,P1Q16G1,P1Q16G2,P1Q16H1,P1Q16H2,P1Q16I1,P1Q16I2,P1Q16J1,P1Q16J2,P1Q16K1,P1Q16K2,P1Q17BX,P1Q17A1,P1Q17A2,P1Q18BX,P1Q18A1,P1Q18A2,P1Q18B1,P1Q18B2,P1Q18C1,P1Q18C2,P1Q18D1,P1Q18D2,P1Q18E1,P1Q18E2,P1Q18F1,P1Q18F2,P1Q18G1,P1Q18G2,P1Q18H1,P1Q18H2,P1Q18I1,P1Q18I2,P1Q18J1,P1Q18J2,P1Q18K1,P1Q18K2,P1Q19BX,P1Q19A1,P1Q19A2
2103,University of Maryland College Park,MD,1,1,1,0,0,0,3,,1,324980,,,,1,1,1,1,1,1,2,0,43344,9223,16212,138753,207532,0,81575,17397,19227,17172,135371,0,2740,0,24505,0,27245,0,8552,1295,13457,0,23304,0,98075,20411,55024,7935,181445,0,0,0,3821,0,3821,0,2777,145,2488,1853,7263,0,69688,17715,47488,7604,142495,0,7283,1029,2218,1857,12387,0,8350,1576,17746,371,28043,0,0,0,0,0,0,0,1,S,7987,0,919464,990725,0,1278322,1404916,0,0,0,0,1157344,0,1,S,0,3,0,6700000,0,58902000,5750771,7805597,5750771,73407597,0,0,500000,0,0,4164400,0,0,0,0,0,0,1,S,0,0,0,68660000,69181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600000,117229,0,0,1,S,S,0,0,4520000,0,31660000,0,0,0,2510000,0,25570000,0,1070000,0,0,39450000,33190000,0,4060000,0,840000,0,1470000,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87000000,0,0,0,40055000,0,0,0,1,S,S
2104,"University of Maryland, Baltimore",MD,1,1,1,0,0,0,3,,1,266822,,,,1,1,0,1,1,1,1,1,0,0,0,0,0,0,142840,66483,50467,0,259790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232904,73458,111696,0,418058,0,0,0,0,0,0,0,0,0,0,0,0,0,8325,0,0,0,8325,0,0,0,0,0,0,0,0,562906,27000,0,0,0,0,0,0,0,2550000,0,0,0,0,0,0,0,1,300000,2000000,0,0,2250000,28761000,2550000,30761000,0,0,7105000,0,0,0,0,7105000,0,0,0,0,0,14210000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85146000,0,0,0,0,0,0,0,0,0,85146000,0,0,0,0,0,0,0,0,0,0,170292000,0,0,0,0,34800000,0,0,0,0,0,0,0,0,0,34800000,0,0,0,0,0,0,0,0,0,0,34800000,0
2105,"University of Maryland, Baltimore County",MD,1,1,1,0,0,0,3,,1,36323,,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,17045,14754,2783,0,34582,0,13807,3208,3588,0,20603,0,0,0,0,0,0,0,20294,3067,1219,0,24580,0,0,0,522,0,522,0,0,0,0,0,0,0,30110,4427,3487,0,38024,0,13456,1081,664,0,15201,0,1742,0,1073,0,2815,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,32761000,0,0,0,1,S,0,2,0,0,32761000,13642402,0,0,32761000,13642402,0,0,0,0,0,1500000,0,0,4400000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,1710130,0,859253,0,0,0,1342441,0,264254,0,0,0,1909610,0,200000,0,200000,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2115,Amherst College,MA,3,2,1,0,0,0,1,,2,2115,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,11200,1400,1400,0,14000,0,1000,0,0,0,1000,0,1000,400,600,0,2000,0,0,0,0,0,0,0,0,0,1600,0,1600,0,0,0,0,0,0,0,16000,2000,2000,0,20000,0,1300,200,200,0,1700,0,5200,600,600,0,6400,0,0,0,0,0,0,0,1,S,0,0,0,0,1600000,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,1600000,S,1600000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,1230000,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,100000,0,100000,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2128,Boston College,MA,1,2,1,0,0,0,1,,1,31754,,,,1,1,0,0,1,1,1,0,0,0,0,0,0,0,9581,7645,1144,1468,19838,0,0,0,25,0,25,0,1412,0,571,4604,6587,0,0,0,0,0,0,0,0,0,13,6,19,0,0,0,511,546,1057,0,20696,7590,4266,6252,38804,0,1435,0,737,82,2254,0,0,0,5305,2233,7538,0,0,0,0,0,0,0,1,S,3651,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2130,Boston University,MA,1,2,1,0,0,0,1,,1,192612,,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,145934,31056,47848,6061,230899,0,2420,0,4683,438,7541,0,10911,623,6887,0,18421,0,48914,1837,26956,817,78524,0,0,0,9407,0,9407,0,71833,9660,40001,14434,135928,0,34066,7521,14427,9786,65800,0,18109,631,10974,2472,32186,0,3635,409,24897,4464,33405,0,0,0,0,0,0,0,0,135928,50000,0,0,2705089,0,0,4764050,752874,5442788,4862561,0,0,0,0,5442788,0,1,554511,475000,0,0,17972851,82525000,18527362,83000000,0,0,0,0,0,450000,0,21461000,0,0,0,0,0,21461000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,Brandeis University,MA,1,2,1,0,0,0,1,,1,47122,,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,97528,20470,4047,0,122045,0,1175,0,3608,1196,5979,0,3499,91,327,0,3917,0,0,0,0,0,0,0,0,0,1842,330,2172,0,0,0,0,0,0,0,12422,1115,275,0,13812,0,6495,1034,300,0,7829,0,0,0,9951,766,10717,0,0,0,0,0,0,0,1,S,2603,0,0,2400000,0,0,0,0,0,0,0,0,0,1,S,1,0,500000,S,0,S,1900000,S,2400000,S,0,0,600000,0,0,0,0,0,0,0,0,0,1,S,0,0,0,2000000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,10000,0,0,1,S,S,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,3000000,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2139,Clark University,MA,1,2,1,0,0,0,1,,11,3418,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2155,Harvard University,MA,1,2,1,0,0,0,1,,1,401367,,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,354317,102222,117474,266998,841011,0,8933,7354,20926,0,37213,0,16447,9497,28466,8154,62564,0,61371,17741,38776,0,117888,0,4200,2250,12150,0,18600,0,60041,21953,75048,18793,175835,0,180783,62740,146521,11611,401655,0,22109,5201,22726,5269,55305,0,6935,5203,83094,2722,97954,0,0,0,0,0,0,0,0,473629,154971,0,0,32071794,0,6080735,2109253,0,3430000,14470464,675892,1296523,0,0,20130000,0,3,0,0,0,0,60134661,175559058,60134661,175559058,0,0,47293865,0,3353291,6040000,0,2520000,10546057,4566623,935000,0,0,32083000,0,0,0,116329000,131239,0,0,0,0,84083500,63198,0,0,0,0,120308800,88680,34898700,36698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,"University of Massachusetts, Lowell",MA,1,1,1,0,0,0,1,,1,22827,,,,1,1,1,1,1,1,2,0,0,0,0,0,0,0,M,M,M,M,9893,1,M,M,M,M,3097,1,M,M,M,M,11674,1,M,M,M,M,53382,1,0,0,0,0,0,0,M,M,M,M,46656,1,M,M,M,M,43730,1,M,M,M,M,3029,1,M,M,M,M,13509,1,0,0,0,0,0,0,1,S,15562,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2164,New England College of Optometry,MA,3,2,1,0,0,0,1,,1,2154,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1964,1967,0,0,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,0,0,0,3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,792,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2178,Massachusetts Institute of Technology,MA,1,2,1,0,0,0,1,,1,455491,,,,1,1,0,1,1,1,1,0,0,0,0,0,0,0,51512,32329,47912,22194,153947,0,34019,2737,112212,35204,184172,0,24860,5020,29557,11318,70755,0,278688,83333,274160,76149,712330,0,662,265,5039,1063,7029,0,26764,10935,13999,22194,73892,0,169195,127724,152378,95950,545247,0,0,0,0,0,0,0,36,171,12196,3967,16370,0,0,0,0,0,0,0,1,S,199925,0,0,5153000,3681000,2708000,24594000,0,1175000,10881000,0,4466000,0,1,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S
2192,Mount Holyoke College,MA,2,2,1,0,0,0,1,,1,2644,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6786,2190,1120,0,10096,0,216,0,437,0,653,0,2725,1250,805,0,4780,0,0,0,0,0,0,0,235,0,795,0,1030,0,0,0,0,0,0,0,7320,3176,872,0,11368,0,7401,271,2907,158,10737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,1303000,0,260000,0,0,0,4695000,0,0,0,1,S,1,0,0,S,0,S,6258000,S,6258000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2199,Northeastern University,MA,1,2,1,0,0,0,1,,1,38540,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,28834,6798,1984,0,37616,0,3603,0,69,0,3672,0,6695,597,757,0,8049,0,40118,6538,5673,0,52329,0,0,0,0,0,0,0,13718,3935,1296,0,18949,0,43072,4610,7408,0,55090,0,10644,712,1241,0,12597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,1105000,0,0,0,0,0,337000,350000,0,0,1,S,0,1,0,0,0,0,1792000,1741911,1792000,1741911,0,0,675000,0,0,1500000,0,0,275000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,4560000,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2209,Smith College,MA,2,2,1,0,0,0,1,,1,1827,,,,1,1,1,2,0,1,0,0,0,0,0,0,0,0,7330,2253,987,1830,12400,0,296,0,310,0,606,0,3057,289,621,0,3967,0,1459,0,534,925,2918,0,44,0,624,0,668,0,0,0,0,0,0,0,8737,268,1197,0,10202,0,4281,56,1158,2745,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,430000,0,0,0,1,S,1,0,0,S,0,S,430000,S,430000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,4600000,7600,2100000,3500,0,0,4300000,7100,0,0,0,0,5900000,9800,0,0,0,0,0,0,1,S,S,0,0,0,6000000,0,0,0,1500000,0,0,0,500000,0,0,0,2000000,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2210,"University of Massachusetts, Dartmouth",MA,1,1,1,0,0,0,1,,1,15030,,,,1,1,1,2,0,0,0,0,0,0,0,0,0,0,4753,0,0,0,4753,0,189,0,0,0,189,0,19000,7000,0,0,26000,0,26795,160,0,0,26955,0,0,0,0,0,0,0,518,0,0,0,518,0,10367,817,0,0,11184,0,346,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2219,Tufts University,MA,1,2,1,0,0,0,1,,1,109291,,,,1,1,1,1,0,1,0,1,0,0,0,0,0,0,6949,2494,5449,2404,17296,0,0,0,0,0,0,0,0,0,0,0,0,0,26162,3068,14430,5059,48719,0,743,0,2314,0,3057,0,113955,34549,38485,67026,254015,0,18888,2704,6129,10926,38647,0,5151,183,2571,1729,9634,0,1039,0,9169,726,10934,0,0,0,0,0,0,0,0,254015,0,0,0,0,0,0,0,0,4695000,637000,0,0,0,0,453000,0,1,0,0,0,0,5332000,869000,5332000,869000,0,0,0,0,0,0,0,1100000,0,0,0,4380000,0,1100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,University of Massachusetts Amherst,MA,1,1,1,0,0,0,1,,1,109332,,,,1,1,1,1,0,1,1,0,85570,25976,65765,0,177311,0,119345,38513,69823,0,227681,0,40693,7635,43398,0,91726,0,21614,6537,24459,0,52610,0,67476,6414,86516,0,160406,0,989,445,20450,0,21884,0,13185,1263,30527,0,44975,0,118061,25292,96183,0,239536,0,29555,8460,20861,0,58876,0,5803,2183,80843,0,88829,0,0,0,0,0,0,0,1,S,0,0,0,4472092,0,0,0,1846664,0,3895664,0,0,0,1,S,0,1,0,0,6597666,25347078,3616754,0,10214420,25347078,0,0,6110498,0,0,0,0,0,1354195,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2222,"University of Massachusetts, Boston",MA,1,1,1,0,0,0,1,,8,13121,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2224,Wellesley College,MA,3,2,1,0,0,0,1,,1,5498,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5000,2910,1000,1155,10065,0,200,250,450,100,1000,0,900,800,100,600,2400,0,0,0,0,0,0,0,1900,80,450,150,2580,0,0,0,0,0,0,0,9700,7715,2180,3280,22875,0,5600,100,1375,150,7225,0,1600,400,800,0,2800,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2229,Williams College,MA,2,2,1,0,0,0,1,,8,2961,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2230,Woods Hole Oceanographic Institution,MA,1,2,1,0,0,0,1,,1,99964,,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,35207,4231,5526,0,44964,0,0,0,0,0,0,0,65519,8400,10080,0,83999,0,36209,191,9665,0,46065,0,0,0,0,0,0,0,0,0,0,0,0,0,26739,8060,4719,0,39518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,361061,0,552728,0,0,0,332998,0,0,0,1,S,1,0,0,S,0,S,1246787,S,1246787,S,0,0,0,0,300000,1680000,0,0,0,0,0,0,1,S,0,0,0,1326025,40000,0,0,5927376,25000,0,0,0,0,0,0,3437477,10000,0,0,0,0,0,0,1,S,S,0,0,0,108510,0,0,0,215465,0,51230,0,0,0,0,0,272480,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2233,Worcester Polytechnic Institute,MA,1,2,1,0,0,0,1,,1,10493,,,,1,1,2,0,1,1,2,0,0,0,0,0,0,0,6482,2993,1365,694,11534,0,2882,61,2162,526,5631,0,0,0,0,0,0,0,51326,3141,12977,767,68211,0,589,0,1635,0,2224,0,0,0,0,0,0,0,13286,2134,2685,0,18105,0,0,0,0,0,0,0,0,0,936,0,936,0,0,0,0,0,0,0,1,S,1900,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,1300000,0,0,350000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383000,0,0,0,0,0,0,0,1,S,S,0,0,0,7000000,30000000,0,0,0,0,0,0,0,8000000,0,0,0,10000000,0,0,0,0,0,0,1,S,S
2241,Calvin College,MI,2,2,1,0,0,0,2,,1,1509,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4564,106,0,0,4670,0,786,950,0,0,1736,0,2164,0,0,0,2164,0,13248,2805,0,0,16053,0,428,0,0,0,428,0,204,345,0,0,549,0,5047,2944,0,0,7991,0,2278,0,0,0,2278,0,1623,0,0,0,1623,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2243,Central Michigan University,MI,1,1,1,0,0,0,2,,8,2252,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2259,Eastern Michigan University,MI,1,1,1,0,0,0,2,,1,3164,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5583,0,319,793,6695,0,0,0,0,0,0,0,1556,0,179,0,1735,0,0,0,0,0,0,0,1048,365,72,0,1485,0,0,0,0,0,0,0,3873,0,157,0,4030,0,0,0,146,0,146,0,438,81,1103,0,1622,0,5675,218,237,0,6130,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
2262,Kettering University,MI,3,2,1,0,0,0,2,,1,1311,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,0,25000,10000,2550,0,37550,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,2000,900,0,10900,0,0,0,0,0,0,0,600,0,400,0,1000,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,6088000,0,0,4125000,0,0,0,1,S,1,0,0,S,0,S,10213000,S,10213000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,5000000,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
