,YEAR,INST_ID,INST_NAME,INST_STATE,TOC_CODE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND,NASF_NR,RR_NR,NASF_CLIN_TRIAL
3167,2017,1216,Princeton University,NJ,2,289975,0.0,128525,19769.0,207061.0,0.0,25004.0,30100.0,207592.0,26499,73390.0,0.0,0,0,8643073,382000,22216819,0,11150000,514041,1310000,0,440000,0,0,0,0,44655933,44655933,,0,0,0,0.0,0.0,0.0
3168,2017,1218,Stevens Institute of Technology,NJ,2,34413,500.0,2000,7000.0,50600.0,0.0,6000.0,8000.0,4000.0,0,1000.0,20000.0,0,0,289000,968000,270000,0,0,3600000,446000,0,0,0,0,0,0,5573000,5573000,,0,1433270,1433270,0.0,0.0,0.0
3169,2017,1220,New Mexico Institute of Mining and Technology,NM,1,19238,0.0,4266,4311.0,54832.0,0.0,245.0,17343.0,28184.0,358,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7125852,0,7125852,0.0,0.0,0.0
3170,2017,1221,"University of New Mexico, All Campuses",NM,1,227591,0.0,120945,10217.0,111439.0,163701.0,1658.0,12436.0,51370.0,12041,25177.0,3942.0,217816,0,1371500,0,25000000,0,0,0,0,0,0,0,0,880000,19021500,6470000,26371500,,0,0,0,5146.0,0.0,0.0
3172,2017,1224,City University of New York The City College,NY,1,61354,30787.0,181121,22576.0,203314.0,64411.0,18098.0,51521.0,189760.0,26702,56403.0,0.0,24300,0,13000000,0,4000000,0,0,9000000,18000000,0,0,0,0,0,44000000,0,44000000,,0,0,0,10000.0,0.0,0.0
3173,2017,1225,City University of New York Hunter College,NY,1,33508,0.0,61807,7406.0,0.0,74745.0,9434.0,9937.0,54041.0,30905,55815.0,12040.0,0,0,0,0,0,0,0,0,0,550000,0,0,0,0,0,550000,550000,,3926000,0,3926000,0.0,0.0,0.0
3174,2017,1226,City University of New York Queens College,NY,1,18538,800.0,20634,2984.0,0.0,9600.0,5192.0,3600.0,30413.0,30024,16900.0,0.0,0,0,0,0,0,0,0,0,336493,0,0,0,0,0,336493,0,336493,,0,0,0,3600.0,0.0,0.0
3175,2017,1227,Clarkson University,NY,2,12799,0.0,6953,685.0,87068.0,880.0,1504.0,0.0,24470.0,1567,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3176,2017,1228,Columbia University in the City of New York,NY,2,793710,1973.0,530417,45836.0,203142.0,512604.0,32483.0,155719.0,352822.0,53750,55231.0,0.0,746975,0,7700000,0,27095000,0,0,0,23050000,725000,0,0,0,0,0,58570000,58570000,,0,0,0,58153.0,0.0,27843.0
3177,2017,1229,Barnard College,NY,2,3103,0.0,8650,0.0,0.0,0.0,0.0,0.0,1110.0,6046,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1394.0,0.0,0.0
3178,2017,1230,Fordham University,NY,2,9477,0.0,27442,4005.0,2000.0,0.0,1866.0,0.0,12995.0,6245,6892.0,0.0,0,0,250000,300000,0,0,0,0,0,0,0,0,0,0,0,550000,550000,,0,0,0,21222.0,0.0,0.0
3179,2017,1233,The New School,NY,2,15747,0.0,2578,570.0,0.0,0.0,0.0,0.0,0.0,6407,9583.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3180,2017,1234,New York Medical College,NY,2,17311,0.0,116815,0.0,0.0,15118.0,0.0,0.0,0.0,0,0.0,0.0,123414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,1312.0
3181,2017,1235,New York University,NY,2,751393,0.0,661058,0.0,109251.0,55603.0,3948.0,0.0,88748.0,20820,9032.0,0.0,580383,0,123939944,0,32500000,0,0,0,2786170,0,0,0,123182000,0,0,159226114,159226114,,0,0,0,0.0,0.0,8410.0
3182,2017,1237,Rensselaer Polytechnic Institute,NY,2,93907,0.0,3436,8223.0,155433.0,0.0,3691.0,6649.0,14734.0,5944,7123.0,12232.0,0,0,1943589,0,697468,0,0,0,388576,0,0,0,0,0,0,3029633,3029633,,0,0,0,0.0,0.0,0.0
3183,2017,1238,Rochester Institute of Technology,NY,2,39952,0.0,7268,16455.0,119766.0,2556.0,5827.0,0.0,43572.0,0,2428.0,15398.0,0,0,0,0,2000000,0,316000,0,0,0,0,0,0,0,500000,1816000,2316000,,0,0,0,0.0,0.0,0.0
3184,2017,1239,Rockefeller University,NY,2,335136,0.0,435358,0.0,0.0,26326.0,0.0,0.0,14959.0,0,0.0,0.0,0,0,11700000,0,0,0,0,0,0,0,0,0,0,0,0,11700000,11700000,,0,0,0,0.0,0.0,27918.0
3185,2017,1240,St. John's University,NY,2,1832,0.0,14500,0.0,0.0,40800.0,0.0,0.0,12500.0,4975,130.0,0.0,0,0,900000,0,0,1240000,0,0,0,0,0,0,0,0,0,2140000,2140000,,0,0,0,0.0,0.0,0.0
3186,2017,1241,State University of New York University at Albany,NY,1,105605,0.0,67480,10657.0,1510.0,7617.0,305.0,39432.0,27786.0,10079,74978.0,18467.0,0,0,1170000,590000,825000,0,0,0,830000,0,530000,493000,0,1464540,1508920,1464540,4438000,,38209542,22516338,68231326,0.0,0.0,0.0
3187,2017,1242,State University of New York University at Binghamton,NY,1,75332,0.0,18904,12850.0,83670.0,4721.0,547.0,5139.0,35452.0,30124,11884.0,21373.0,0,0,0,0,478800,0,0,0,401000,6611500,0,0,0,0,7491300,0,7491300,,20900000,0,20900000,0.0,0.0,0.0
3188,2017,1243,State University of New York Health Science Center at Brooklyn,NY,1,33735,0.0,172512,0.0,0.0,118900.0,0.0,0.0,0.0,0,0.0,0.0,291412,0,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,0,2000000,,0,0,0,0.0,0.0,0.0
3189,2017,1244,State University of New York Upstate Medical University,NY,1,31892,0.0,271374,0.0,0.0,8516.0,0.0,0.0,0.0,0,0.0,0.0,279890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,8516.0
3190,2017,1246,State University of New York College at Buffalo,NY,1,2195,0.0,3501,326.0,0.0,389.0,0.0,9272.0,6269.0,1318,168.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3191,2017,1249,State University of New York College of Environmental Science and Forestry,NY,1,24221,7535.0,28947,0.0,36162.0,0.0,0.0,0.0,41661.0,0,0.0,0.0,0,1351273,1565000,0,0,0,0,0,0,0,0,0,0,0,2916273,0,2916273,,0,0,0,4367.0,0.0,0.0
3192,2017,1250,Albany Medical College,NY,2,20166,0.0,141125,0.0,0.0,16620.0,0.0,0.0,0.0,0,0.0,0.0,157745,0,3934750,0,0,0,0,0,0,0,0,0,3934750,0,0,3934750,3934750,,0,0,0,0.0,0.0,11325.0
3193,2017,1251,Union College,NY,2,2031,0.0,21990,3798.0,36577.0,0.0,3053.0,9275.0,32639.0,5046,5380.0,2848.0,0,0,3431691,1316864,2138618,0,0,0,7418934,731734,0,0,0,0,0,15037841,15037841,,0,15037841,15037841,2019.0,0.0,0.0
3194,2017,1252,University of Rochester,NY,2,344489,0.0,287669,9245.0,41925.0,233265.0,266.0,6222.0,220030.0,45560,1275.0,0.0,479760,0,2565000,19900000,8685000,4674308,0,1260000,4890000,806000,0,0,7788558,0,0,42780308,42780308,,0,0,0,0.0,0.0,14689.0
3195,2017,1253,Yeshiva University,NY,2,46130,0.0,4725,200.0,0.0,500.0,0.0,0.0,7300.0,3550,300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3196,2017,1254,North Carolina Agricultural and Technical State University,NC,1,31782,54590.0,9607,2857.0,82540.0,54100.0,30168.0,0.0,4976.0,0,0.0,0.0,0,0,0,0,0,0,533287,0,0,0,0,0,0,0,533287,0,533287,,0,0,0,45672.0,0.0,0.0
3197,2017,1255,University of North Carolina at Asheville,NC,1,2794,1222.0,6109,308.0,508.0,1092.0,831.0,329.0,9752.0,1483,160.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7131.0,0.0,0.0
3198,2017,1257,Duke University,NC,2,1044046,0.0,345434,7483.0,89411.0,539488.0,4115.0,9009.0,59405.0,10230,13674.0,0.0,629273,0,9190132,0,885950,3714456,0,2136346,482807,450423,0,0,11282512,0,0,17437147,17437147,,0,101150000,101150000,11525.0,577033.0,192525.0
3199,2017,1258,East Carolina University,NC,1,25251,0.0,90540,1920.0,4665.0,122280.0,0.0,21835.0,23190.0,6075,12881.0,0.0,178123,0,757244,0,0,4746070,0,0,0,0,0,0,5503314,0,165837,5337477,5503314,,0,0,0,0.0,0.0,2100.0
3200,2017,1259,Elizabeth City State University,NC,1,1670,560.0,7119,2861.0,9026.0,0.0,640.0,2098.0,4727.0,206,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3201,2017,1261,North Carolina Central University,NC,1,10539,9038.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,245478.0,0,0,0,0,0,0,0,0,0,0,0,255851,0,0,0,255851,255851,,0,0,0,0.0,0.0,0.0
3202,2017,1263,North Carolina State University,NC,1,479039,1037435.0,443047,35724.0,637659.0,164706.0,61257.0,59866.0,159760.0,15661,24751.0,2073.0,0,735143,1327254,0,4138974,3254254,0,0,452812,0,0,0,0,0,401641,10410253,10811894,,0,1620000,1620000,36323.0,903457.0,29956.0
3203,2017,1264,University of North Carolina at Chapel Hill,NC,1,1013128,0.0,354158,25436.0,35323.0,675017.0,7169.0,37792.0,150013.0,26621,44631.0,0.0,648557,0,33818354,0,3048579,31985421,0,0,417395,0,0,0,34302732,0,0,69269749,69269749,,0,0,0,0.0,0.0,18554.0
3204,2017,1265,University of North Carolina at Charlotte,NC,1,23610,0.0,37494,34580.0,128615.0,14522.0,3967.0,15588.0,49750.0,14181,17296.0,0.0,0,0,0,0,0,0,0,0,13233382,0,0,0,0,0,0,13233382,13233382,,75578231,0,75578231,0.0,0.0,0.0
3205,2017,1266,University of North Carolina at Greensboro,NC,1,16129,0.0,26331,3511.0,0.0,21226.0,1510.0,0.0,25740.0,14374,30370.0,30781.0,0,0,280000,0,0,330000,0,0,0,0,0,0,0,0,250000,360000,610000,,0,0,0,0.0,0.0,0.0
3206,2017,1267,Wake Forest University,NC,2,169533,3000.0,981495,500.0,23706.0,396921.0,4426.0,0.0,21279.0,18796,4383.0,0.0,377369,0,5180000,0,0,2191000,0,0,21000000,0,0,0,7371000,0,0,28371000,28371000,,0,2021471,2021471,0.0,0.0,37889.0
3207,2017,1268,University of North Carolina at Wilmington,NC,1,13597,0.0,18122,1828.0,0.0,960.0,93.0,70787.0,10592.0,22882,3603.0,0.0,0,0,1114900,0,0,0,0,590100,0,0,0,0,0,0,852500,852500,1705000,,0,0,0,248.0,0.0,0.0
3208,2017,1270,Case Western Reserve University,OH,2,403827,0.0,236736,0.0,106398.0,156264.0,705.0,5020.0,41273.0,4815,966.0,31952.0,375252,0,1388689,0,0,321075,0,0,0,0,787593,0,1709764,0,0,2497357,2497357,,0,0,0,0.0,0.0,0.0
3209,2017,1272,Cleveland State University,OH,1,70665,0.0,28192,340.0,44798.0,8846.0,0.0,0.0,32875.0,5296,9578.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3211,2017,1274,University of Toledo,OH,1,45687,7721.0,139621,0.0,95492.0,100519.0,3985.0,15116.0,73284.0,17716,11568.0,0.0,125029,0,650000,0,3041000,0,0,0,295000,0,0,0,650000,0,1108000,2878000,3986000,,0,0,0,33821.0,0.0,13898.0
3212,2017,1276,Youngstown State University,OH,1,2333,0.0,24843,0.0,24843.0,5000.0,0.0,0.0,49686.0,5000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3213,2017,1277,Langston University,OK,1,10941,32720.0,6500,495.0,1741.0,27000.0,0.0,0.0,1236.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3214,2017,1278,University of Tulsa,OK,2,21347,1500.0,14750,15000.0,70000.0,2200.0,2500.0,6400.0,8000.0,16351,7690.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,200.0,0.0,0.0
3215,2017,1279,Oregon State University,OR,1,252541,182052.0,168842,1099.0,220629.0,65406.0,1986.0,133424.0,41834.0,798,5802.0,0.0,0,250000,4500000,0,3000000,0,0,0,0,0,3500000,0,0,0,11250000,0,11250000,,28000000,28750000,56750000,64796.0,0.0,0.0
3216,2017,1280,Portland State University,OR,1,38717,0.0,66877,7291.0,48697.0,2906.0,653.0,2558.0,48829.0,1812,26439.0,3090.0,0,0,0,0,0,0,0,410030,0,0,0,0,0,0,0,410030,410030,,0,0,0,11905.0,0.0,0.0
3217,2017,1281,Reed College,OR,2,3213,0.0,17727,0.0,0.0,0.0,0.0,0.0,19279.0,6940,0.0,0.0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,750000,750000,,0,0,0,0.0,0.0,0.0
3218,2017,1282,University of Oregon,OR,1,68631,0.0,160947,9450.0,0.0,4050.0,400.0,39660.0,116380.0,49204,24764.0,5368.0,0,0,6663927,0,0,0,0,0,994552,536383,2272765,0,0,0,2841716,7625911,10467627,,0,0,0,2000.0,0.0,11134.0
3219,2017,1284,Bryn Mawr College,PA,2,6136,0.0,10500,1855.0,0.0,0.0,1932.0,13135.0,12884.0,5180,8500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3220,2017,1285,Bucknell University,PA,2,4014,0.0,19510,980.0,19760.0,0.0,280.0,7160.0,20410.0,11650,0.0,0.0,0,0,0,0,2250000,0,0,0,0,500000,0,0,0,0,0,2750000,2750000,,0,0,0,880.0,0.0,0.0
3221,2017,1286,Carnegie Mellon University,PA,2,304383,0.0,57410,123770.0,313330.0,0.0,7286.0,0.0,49789.0,27623,7185.0,10285.0,0,0,0,485000,19496200,0,0,0,0,0,917000,0,0,0,0,20898200,20898200,,0,0,0,0.0,0.0,0.0
3222,2017,1288,Drexel University,PA,2,120789,0.0,98237,7538.0,120616.0,77852.0,4502.0,0.0,28101.0,1715,532.0,4125.0,115843,0,6900000,0,6730635,0,0,0,2941147,0,0,0,0,0,0,16571782,16571782,,0,0,0,12418.0,0.0,6190.0
3223,2017,1289,Duquesne University,PA,2,14211,0.0,75500,5000.0,9262.0,133664.0,5000.0,0.0,100000.0,7430,50000.0,0.0,0,0,976000,0,500000,0,0,0,673000,0,0,0,0,0,0,2149000,2149000,,0,0,0,0.0,0.0,0.0
3224,2017,1291,Haverford College,PA,2,1750,0.0,8636,3340.0,0.0,0.0,3013.0,2300.0,17726.0,5651,0.0,0.0,0,0,7695000,0,0,0,0,0,0,5130000,0,0,0,0,0,12825000,12825000,,0,0,0,0.0,0.0,0.0
3225,2017,1292,Thomas Jefferson University,PA,2,122396,0.0,328771,0.0,0.0,6426.0,0.0,0.0,0.0,0,0.0,0.0,328771,0,5632000,0,0,0,0,0,0,0,0,0,5632000,0,0,5632000,5632000,,0,0,0,0.0,0.0,26808.0
3226,2017,1294,Lehigh University,PA,2,30375,0.0,28489,0.0,134309.0,0.0,0.0,12985.0,34186.0,9061,1192.0,0.0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,1000000,1000000,,0,5000000,5000000,0.0,0.0,0.0
3227,2017,1296,West Chester University of Pennsylvania,PA,1,3138,0.0,8820,0.0,0.0,1292.0,0.0,10000.0,9000.0,4300,340.0,0.0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,2000000,2000000,,0,0,0,0.0,0.0,0.0
3228,2017,1298,Swarthmore College,PA,2,2310,0.0,13408,2389.0,4913.0,0.0,945.0,0.0,12537.0,4009,1451.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12640000,12640000,0.0,0.0,0.0
3229,2017,1299,Temple University,PA,1,232379,1853.0,137005,6519.0,35438.0,166583.0,119.0,9146.0,72539.0,23962,15875.0,18857.0,221357,0,2686374,685000,250000,6040000,0,0,0,273800,474000,3939400,2341374,0,0,14348574,14348574,,0,0,0,864.0,0.0,128259.0
3230,2017,1300,University of Pennsylvania,PA,2,1140833,6431.0,680176,20927.0,144095.0,704926.0,3871.0,81815.0,41138.0,17641,50066.0,6452.0,1162978,0,28960330,0,11715071,206697554,0,0,8499707,0,2320000,0,119582054,0,3131065,255486597,258617662,,0,38601918,38601918,6702.0,425000.0,122612.0
3231,2017,1301,Villanova University,PA,2,12934,0.0,20508,4561.0,43454.0,1045.0,480.0,1739.0,16511.0,6433,910.0,0.0,0,0,397456,0,0,0,0,0,322933,0,0,0,0,0,0,720389,720389,,0,0,0,3064.0,0.0,0.0
3232,2017,1302,Brown University,RI,2,235373,0.0,117245,9811.0,61986.0,42018.0,19954.0,22092.0,39633.0,18437,2638.0,0.0,159263,0,4494957,408778,0,0,0,11541500,2161172,0,0,0,4494957,0,0,18606407,18606407,,0,42521710,42521710,1591.0,0.0,10000.0
3233,2017,1303,University of Rhode Island,RI,1,90562,20997.0,48897,1014.0,25772.0,23778.0,114.0,86404.0,14249.0,990,5837.0,8461.0,0,0,0,0,1766240,0,0,0,0,0,0,0,0,0,1516240,250000,1766240,,64091294,2249899,66341193,35800.0,0.0,0.0
3234,2017,1304,Benedict College,SC,2,1653,0.0,3000,1800.0,3000.0,0.0,1000.0,0.0,1000.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1000.0,0.0,0.0
3235,2017,1306,Clemson University,SC,1,133342,150864.0,67575,12302.0,187595.0,5672.0,9497.0,25345.0,63133.0,7353,7796.0,0.0,0,456580,2101692,0,3477417,0,0,0,817214,0,0,0,0,0,0,6852903,6852903,,0,6540000,6540000,14173.0,0.0,0.0
3236,2017,1307,College of Charleston,SC,1,6955,0.0,5680,2147.0,0.0,1427.0,0.0,6441.0,10877.0,5354,1707.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,623.0,0.0,0.0
3237,2017,1308,Furman University,SC,2,1864,0.0,14162,0.0,0.0,3200.0,450.0,7497.0,35837.0,5169,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3238,2017,1309,Medical University of South Carolina,SC,1,260098,0.0,350213,0.0,19079.0,343875.0,0.0,0.0,0.0,0,0.0,0.0,665137,0,0,0,0,1000000,0,0,0,0,0,0,1000000,0,0,1000000,1000000,,0,0,0,0.0,0.0,22664.0
3239,2017,1310,South Carolina State University,SC,1,12077,0.0,6399,5000.0,13000.0,0.0,600.0,1000.0,3000.0,1000,800.0,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,400.0,0.0,0.0
3240,2017,1311,South Dakota School of Mines and Technology,SD,1,15396,0.0,2401,1660.0,60123.0,0.0,0.0,5423.0,11888.0,0,0.0,0.0,0,0,580000,0,260000,0,0,0,420000,0,0,0,0,0,1260000,0,1260000,,0,0,0,0.0,0.0,0.0
3241,2017,1312,South Dakota State University,SD,1,60582,174763.0,65742,635.0,31973.0,48121.0,0.0,6107.0,26811.0,1904,0.0,0.0,0,0,0,0,772000,0,0,0,1017000,0,0,0,0,0,140000,1649000,1789000,,0,4325000,4325000,6255.0,0.0,0.0
3242,2017,1313,The University of South Dakota,SD,1,22543,0.0,47060,0.0,7201.0,0.0,0.0,6960.0,13156.0,5826,3562.0,0.0,38192,0,1500000,0,0,0,0,0,350000,300000,0,0,1500000,0,2150000,0,2150000,,0,0,0,0.0,0.0,0.0
3243,2017,1314,East Tennessee State University,TN,1,7680,2710.0,107670,0.0,5485.0,26850.0,13193.0,3987.0,11976.0,3322,4422.0,0.0,84647,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,1500000,1500000,,0,0,0,5429.0,0.0,2500.0
3244,2017,1315,Fisk University,TN,2,7681,2900.0,0,0.0,0.0,0.0,0.0,0.0,8230.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3245,2017,1316,Meharry Medical College,TN,2,14768,0.0,182826,0.0,0.0,74725.0,0.0,0.0,0.0,0,0.0,0.0,254451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,2000.0
3246,2017,1317,The University of Memphis,TN,1,40374,0.0,42209,20753.0,33970.0,45232.0,5609.0,15750.0,41218.0,32875,20171.0,1906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,650000,650000,0.0,0.0,0.0
3247,2017,1318,Tennessee State University,TN,1,18324,126612.0,24000,0.0,3167.0,0.0,0.0,0.0,5759.0,0,0.0,0.0,0,1187341,0,0,0,0,0,0,0,0,0,0,0,1187341,0,0,1187341,,29100000,5200000,39987341,0.0,0.0,0.0
3248,2017,1319,Tennessee Technological University,TN,1,9776,6776.0,9817,5000.0,45000.0,0.0,2520.0,2210.0,21000.0,1152,120.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3776.0,0.0,0.0
3249,2017,1320,University of Tennessee at Chattanooga,TN,1,3962,0.0,17950,20175.0,30193.0,11000.0,0.0,3849.0,6500.0,2000,3350.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0
3250,2017,1322,Vanderbilt University,TN,2,612351,0.0,348239,3204.0,128448.0,439742.0,1022.0,4816.0,85770.0,23870,1572.0,0.0,506689,0,0,0,2445000,23009600,0,0,437000,394000,650000,0,23009600,500000,0,26435600,26935600,,0,0,0,280.0,0.0,21220.0
3251,2017,1323,Baylor University,TX,2,22237,5035.0,58974,8970.0,72499.0,11121.0,10483.0,24579.0,84898.0,14987,17370.0,0.0,0,0,3776742,0,1184000,0,0,0,1212994,0,0,0,0,0,0,6815252,6815252,,0,0,0,18504.0,641516.0,11121.0
3252,2017,1324,Lamar University,TX,1,1824,0.0,25000,25000.0,50000.0,10000.0,5000.0,4000.0,5000.0,6000,5000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10060000,10060000,10000.0,0.0,0.0
3253,2017,1325,"University of North Texas, Denton",TX,1,30858,0.0,83763,11958.0,58071.0,6509.0,687.0,0.0,42897.0,4703,3653.0,0.0,0,0,0,1680000,0,0,0,0,0,0,0,0,0,0,0,1680000,1680000,,0,0,0,3828.0,0.0,0.0
3254,2017,1327,Rice University,TX,2,151855,0.0,50498,7246.0,144600.0,0.0,6749.0,10745.0,85322.0,5322,3350.0,11891.0,0,0,257344,0,6470567,0,0,455714,22466353,0,0,0,0,0,0,29649978,29649978,,0,0,0,0.0,0.0,0.0
3255,2017,1328,Sam Houston State University,TX,1,3170,1774.0,20772,1445.0,2213.0,0.0,1045.0,2003.0,8178.0,4526,7315.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17900000,0,17900000,10869.0,0.0,0.0
3256,2017,1329,Southern Methodist University,TX,2,22729,0.0,23969,12377.0,40381.0,5885.0,3835.0,21619.0,22802.0,8622,14059.0,0.0,0,0,593941,0,2678990,0,0,6859969,1719858,0,3588835,0,0,0,0,15441593,15441593,,0,0,0,0.0,0.0,0.0
3257,2017,1330,Texas State University,TX,1,30064,711.0,35885,5711.0,17376.0,7768.0,1469.0,2932.0,46667.0,3072,59161.0,0.0,0,0,991093,0,0,0,0,0,0,0,0,0,0,0,1399606,0,1399606,,48125152,3574672,51699824,8178.0,408513.0,0.0
3258,2017,1331,Stephen F. Austin State University,TX,1,2968,40000.0,10000,3000.0,4000.0,10000.0,3000.0,10000.0,30000.0,3000,3000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46400000,0,46400000,0.0,0.0,3000.0
3259,2017,1332,Prairie View A & M University,TX,1,12511,120000.0,4100,700.0,25000.0,15000.0,900.0,0.0,16700.0,1400,1350.0,0.0,0,250000,0,0,300000,0,0,0,487000,0,0,0,0,250000,787000,0,1037000,,0,0,0,1250.0,0.0,0.0
3260,2017,1333,Tarleton State University,TX,1,8880,5653.0,6319,0.0,3367.0,813.0,0.0,1546.0,3092.0,0,2860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27837362,0,27837362,0.0,0.0,0.0
3261,2017,1334,"Texas A&M University, College Station and Health Science Center",TX,1,859952,602091.0,654454,24845.0,878738.0,290190.0,30225.0,49830.0,331237.0,58271,55559.0,33781.0,282952,1160860,3779017,33155000,3570484,2138602,0,0,4450114,262645,0,0,3779017,0,0,48516722,48516722,,86689289,202591612,289280901,31533.0,0.0,28801.0
3262,2017,1335,Texas Christian University,TX,2,4053,3000.0,14000,3000.0,12000.0,10000.0,2500.0,14000.0,28000.0,14500,2000.0,0.0,0,0,420000,0,0,0,0,800000,0,2700000,0,0,0,0,0,4720000,4720000,,0,250000,250000,4500.0,800000.0,2000.0
3263,2017,1337,Texas A&M University Kingsville,TX,1,18849,28177.0,21716,3100.0,18012.0,0.0,0.0,0.0,11871.0,0,0.0,0.0,0,547331,0,0,2364000,0,0,0,375402,0,0,0,0,0,3286733,0,3286733,,0,0,0,12947.0,0.0,0.0
3264,2017,1338,Texas Southern University,TX,1,3764,5465.0,1376,1064.0,6380.0,7414.0,1547.0,556.0,5026.0,0,10508.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,19015.0,0.0,0.0
3265,2017,1339,Texas Tech University,TX,1,132766,131705.0,98709,3031.0,239397.0,0.0,1278.0,16061.0,60737.0,11736,5423.0,18897.0,0,0,1029500,325000,31428079,0,0,0,0,0,0,0,0,0,3294766,29487813,32782579,,70453264,6546736,77000000,16460.0,0.0,0.0
3266,2017,1340,Texas Woman's University,TX,1,2635,0.0,43421,412.0,0.0,39485.0,474.0,0.0,6342.0,2032,322.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,993.0
3267,2017,1341,University of Houston,TX,1,142081,0.0,101741,11059.0,226883.0,105230.0,18923.0,36715.0,106720.0,22074,5480.0,28415.0,0,0,0,0,0,0,0,0,0,0,0,8471200,0,0,0,8471200,8471200,,56000000,46000000,102000000,0.0,0.0,5491.0
3268,2017,1342,University of Texas at Arlington,TX,1,82355,0.0,68103,29069.0,210052.0,22243.0,6010.0,14344.0,94315.0,16649,1723.0,0.0,0,0,6762605,0,420750,0,0,0,347493,0,0,0,0,0,4852337,2678511,7530848,,0,71000000,71000000,0.0,0.0,597.0
3269,2017,1343,University of Texas M. D. Anderson Cancer Center,TX,1,852095,0.0,1686695,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,157385773,0,0,0,0,0,0,0,0,0,0,2025150,75221000,80139623,157385773,,0,0,0,0.0,0.0,189655.0
